id,vessel_id,lat,lon,speed,course,status,destination,eta,last_report_at,recorded_at,geom
1649,3,-6.90367,112.73033,11.8,23.1°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 11:00:00+07,2026-04-23 11:02:58.405564+07,0101000020E610000069520ABABD2E5C405A8121AB5B9D1BC0
1654,3,-6.82855,112.81714,11.7,52°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 11:35:00+07,2026-04-23 11:38:15.482477+07,0101000020E6100000381092054C345C40386744696F501BC0
1659,3,-6.77743,112.89034,11.6,54.4°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 12:02:00+07,2026-04-23 12:04:41.294046+07,0101000020E610000085949F54FB385C4095B7239C161C1BC0
1664,3,-6.7155,112.98003,12.1,55.2°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 12:35:00+07,2026-04-23 12:38:29.781466+07,0101000020E610000054C6BFCFB83E5C40E9263108ACDC1AC0
1669,3,-6.66412,113.04922,12.3,57.6°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 13:00:00+07,2026-04-23 13:03:20.988367+07,0101000020E6100000C993A46B26435C40637AC2120FA81AC0
1674,3,-6.59215,113.1477,12.0,54.7°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 13:36:00+07,2026-04-23 13:38:41.692172+07,0101000020E6100000A167B3EA73495C403C4ED1915C5E1AC0
1679,3,-6.54565,113.21418,12.2,45.3°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 14:00:00+07,2026-04-23 14:03:15.570633+07,0101000020E610000044DD0720B54D5C40E63FA4DFBE2E1AC0
1684,3,-6.47359,113.31261,12.3,53.1°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 14:36:00+07,2026-04-23 14:38:24.523952+07,0101000020E6100000C4995FCD01545C40BED9E6C6F4E419C0
1689,3,-6.42652,113.37981,12.3,63.4°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 15:00:00+07,2026-04-23 15:02:52.87382+07,0101000020E6100000672C9ACE4E585C40145CACA8C1B419C0
1694,3,-6.35407,113.47605,12.3,59°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 15:35:00+07,2026-04-23 15:38:14.232452+07,0101000020E6100000B1506B9A775E5C4098FA7953916A19C0
1699,3,-6.29987,113.5476,12.6,48.5°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 16:01:00+07,2026-04-23 16:06:37.242563+07,0101000020E610000089D2DEE00B635C40C2340C1F113319C0
1704,3,-6.232,113.64742,12.6,48.9°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 16:35:00+07,2026-04-23 16:40:55.288999+07,0101000020E6100000AFB14B546F695C4021B0726891ED18C0
1708,3,-6.18119,113.71442,12.8,58.5°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 16:59:00+07,2026-04-23 17:04:03.749687+07,0101000020E6100000EFE6A90EB96D5C40EF7211DF89B918C0
1713,3,-6.11586,113.81363,12.8,58.2°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 17:32:00+07,2026-04-23 17:38:02.667768+07,0101000020E6100000D942908312745C4082A8FB00A47618C0
1718,3,-6.06092,113.89658,12.8,54.9°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 18:00:00+07,2026-04-23 18:03:44.289291+07,0101000020E6100000DA8F149161795C4075B0FECF613E18C0
1723,3,-6.00654,113.97187,12.7,55.9°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 18:26:00+07,2026-04-23 18:39:53.667165+07,0101000020E6100000AA7D3A1E337E5C409F76F86BB20618C0
1728,3,-5.95591,114.03277,12.7,55.4°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 18:49:00+07,2026-04-23 19:03:30.38333+07,0101000020E61000008E9257E718825C406DAD2F12DAD217C0
1733,3,-5.90295,114.10735,12.7,56.5°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 19:15:00+07,2026-04-23 19:39:08.402054+07,0101000020E610000070CE88D2DE865C405BB1BFEC9E9C17C0
1738,3,-5.82072,114.2297,12.6,62.3°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 19:57:00+07,2026-04-23 20:03:18.630536+07,0101000020E610000009F9A067B38E5C4046B1DCD26A4817C0
1743,3,-5.75127,114.32652,12.7,53.2°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-23 20:31:00+07,2026-04-23 20:38:39.726381+07,0101000020E61000005B5F24B4E5945C401ADD41EC4C0117C0
1878,3,-3.70315,116.42472,12.2,7.8°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 11:01:00+07,2026-04-24 11:04:34.380216+07,0101000020E6100000417DCB9C2E1B5D408E75711B0DA00DC0
1883,3,-3.60241,116.44126,12.1,9.5°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 11:31:00+07,2026-04-24 11:38:52.320754+07,0101000020E61000001C42959A3D1C5D4052448655BCD10CC0
1888,3,-3.50693,116.45634,12.1,8.6°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 12:00:00+07,2026-04-24 12:03:22.763019+07,0101000020E6100000D3F6AFAC341D5D40E7E3DA50310E0CC0
1893,3,-3.38253,116.4784,12.0,16.1°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 12:38:00+07,2026-04-24 12:40:22.601271+07,0101000020E6100000029A081B9E1E5D403AE97DE36B0F0BC0
1897,3,-3.29718,116.50262,12.2,22.1°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 13:04:00+07,2026-04-24 13:06:18.939541+07,0101000020E6100000319413ED2A205D40C63368E89F600AC0
1902,3,-3.18914,116.52771,12.7,9.1°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 13:36:00+07,2026-04-24 13:38:16.275583+07,0101000020E61000006BF12900C6215D406CEC12D55B8309C0
1907,3,-3.10582,116.54495,12.6,13.1°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 14:00:00+07,2026-04-24 14:03:50.990183+07,0101000020E610000022FDF675E0225D400D1AFA27B8D808C0
1912,3,-2.99745,116.56981,12.6,5.2°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 14:31:00+07,2026-04-24 14:38:22.921943+07,0101000020E6100000C3BB5CC477245D405F29CB10C7FA07C0
1977,3,-1.80858,116.82166,12.5,18.3°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 20:33:00+07,2026-04-24 20:39:13.807362+07,0101000020E61000009B1BD31396345D40E4310395F1EFFCBF
1982,3,-1.7125,116.84724,12.6,13.6°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 21:01:00+07,2026-04-24 21:04:17.067227+07,0101000020E61000003CF71E2E39365D40666666666666FBBF
1987,3,-1.59445,116.87868,12.6,11.8°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 21:36:00+07,2026-04-24 21:39:00.671143+07,0101000020E61000008EE9094B3C385D4017B7D100DE82F9BF
1992,3,-1.53419,116.90588,12.8,44.2°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 21:55:00+07,2026-04-24 22:03:30.262689+07,0101000020E61000006E861BF0F9395D40959A3DD00A8CF8BF
1997,3,-1.44434,117.01267,12.5,345.7°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 22:36:00+07,2026-04-24 22:38:21.825861+07,0101000020E6100000FBE8D495CF405D40CEDF8442041CF7BF
2002,3,-1.373,116.95582,13.1,321°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 23:01:00+07,2026-04-24 23:04:28.664607+07,0101000020E61000003737A6272C3D5D402B8716D9CEF7F5BF
2007,3,-1.33028,116.84571,12.8,272.4°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-24 23:36:00+07,2026-04-24 23:38:48.495491+07,0101000020E61000009CF9D51C20365D40B75D68AED348F5BF
2012,3,-1.27236,116.80543,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 24, 23:00",2026-04-25 00:36:00+07,2026-04-25 00:39:12.987522+07,0101000020E6100000E84D452A8C335D4024D1CB28965BF4BF
2017,3,-1.27237,116.80545,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 01:04:00+07,2026-04-25 01:07:15.662016+07,0101000020E61000000B24287E8C335D40969526A5A05BF4BF
2022,3,-1.27237,116.80542,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 01:20:00+07,2026-04-25 01:23:01.13996+07,0101000020E6100000D6E253008C335D40969526A5A05BF4BF
2028,3,-1.27237,116.80541,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 01:31:00+07,2026-04-25 01:33:15.987747+07,0101000020E6100000C47762D68B335D40969526A5A05BF4BF
2033,3,-1.27236,116.80542,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 01:43:00+07,2026-04-25 01:45:42.220634+07,0101000020E6100000D6E253008C335D4024D1CB28965BF4BF
2037,3,-1.27237,116.80541,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 01:51:00+07,2026-04-25 01:53:44.465951+07,0101000020E6100000C47762D68B335D40969526A5A05BF4BF
2042,3,-1.27237,116.80541,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 02:02:00+07,2026-04-25 02:05:19.487595+07,0101000020E6100000C47762D68B335D40969526A5A05BF4BF
2049,3,-1.27236,116.80542,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 02:13:00+07,2026-04-25 02:14:15.981393+07,0101000020E6100000D6E253008C335D4024D1CB28965BF4BF
2052,3,-1.27236,116.80542,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 02:20:00+07,2026-04-25 02:23:42.959908+07,0101000020E6100000D6E253008C335D4024D1CB28965BF4BF
2059,3,-1.27237,116.80543,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 02:32:00+07,2026-04-25 02:33:23.598322+07,0101000020E6100000E84D452A8C335D40969526A5A05BF4BF
2062,3,-1.27236,116.80542,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 02:41:00+07,2026-04-25 02:43:17.499668+07,0101000020E6100000D6E253008C335D4024D1CB28965BF4BF
2066,3,-1.27235,116.80542,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 02:50:00+07,2026-04-25 02:53:54.631604+07,0101000020E6100000D6E253008C335D40B30C71AC8B5BF4BF
2072,3,-1.27237,116.80543,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 03:00:00+07,2026-04-25 03:03:28.860953+07,0101000020E6100000E84D452A8C335D40969526A5A05BF4BF
2076,3,-1.27236,116.80542,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 03:11:00+07,2026-04-25 03:14:03.436438+07,0101000020E6100000D6E253008C335D4024D1CB28965BF4BF
2082,3,-1.27236,116.80543,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 03:20:00+07,2026-04-25 03:23:01.017405+07,0101000020E6100000E84D452A8C335D4024D1CB28965BF4BF
2088,3,-1.27236,116.80542,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 03:31:00+07,2026-04-25 03:33:38.988256+07,0101000020E6100000D6E253008C335D4024D1CB28965BF4BF
2090,3,-1.27236,116.80542,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 03:40:00+07,2026-04-25 03:43:57.907396+07,0101000020E6100000D6E253008C335D4024D1CB28965BF4BF
2098,3,-1.27236,116.80541,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 03:52:00+07,2026-04-25 03:53:27.630358+07,0101000020E6100000C47762D68B335D4024D1CB28965BF4BF
2103,3,-1.27237,116.80542,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 04:02:00+07,2026-04-25 04:04:41.68413+07,0101000020E6100000D6E253008C335D40969526A5A05BF4BF
2105,3,-1.27236,116.80543,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 04:09:00+07,2026-04-25 04:13:14.663139+07,0101000020E6100000E84D452A8C335D4024D1CB28965BF4BF
2113,3,-1.27237,116.8054,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 04:23:00+07,2026-04-25 04:24:41.704969+07,0101000020E6100000B30C71AC8B335D40969526A5A05BF4BF
2118,3,-1.27236,116.80542,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 04:31:00+07,2026-04-25 04:33:15.634452+07,0101000020E6100000D6E253008C335D4024D1CB28965BF4BF
2124,3,-1.27238,116.8054,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 04:41:00+07,2026-04-25 04:43:03.640698+07,0101000020E6100000B30C71AC8B335D40085A8121AB5BF4BF
2126,3,-1.27237,116.80541,0.0,83.7°,Under way,"Balikpapan, Indonesia","ETA: Apr 24, 23:00",2026-04-25 04:50:00+07,2026-04-25 04:53:23.32245+07,0101000020E6100000C47762D68B335D40969526A5A05BF4BF
2130,3,-1.27237,116.80541,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 05:00:00+07,2026-04-25 05:03:42.822243+07,0101000020E6100000C47762D68B335D40969526A5A05BF4BF
2135,3,-1.27237,116.80541,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 05:09:00+07,2026-04-25 05:13:36.537676+07,0101000020E6100000C47762D68B335D40969526A5A05BF4BF
2143,3,-1.27239,116.80539,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 05:21:00+07,2026-04-25 05:23:06.738266+07,0101000020E6100000A1A17F828B335D40791EDC9DB55BF4BF
2146,3,-1.27238,116.8054,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 05:30:00+07,2026-04-25 05:33:15.448994+07,0101000020E6100000B30C71AC8B335D40085A8121AB5BF4BF
2151,3,-1.27239,116.8054,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 05:40:00+07,2026-04-25 05:43:38.244909+07,0101000020E6100000B30C71AC8B335D40791EDC9DB55BF4BF
2156,3,-1.27238,116.80541,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 05:51:00+07,2026-04-25 05:53:34.582652+07,0101000020E6100000C47762D68B335D40085A8121AB5BF4BF
2161,3,-1.27238,116.80541,0.0,83.7°,Under way,N/A,ETA: -,2026-04-25 06:00:00+07,2026-04-25 06:03:19.641069+07,0101000020E6100000C47762D68B335D40085A8121AB5BF4BF
2166,3,-1.27237,116.80541,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 06:11:00+07,2026-04-25 06:13:38.924028+07,0101000020E6100000C47762D68B335D40969526A5A05BF4BF
2170,3,-1.27236,116.80541,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 06:20:00+07,2026-04-25 06:23:32.349476+07,0101000020E6100000C47762D68B335D4024D1CB28965BF4BF
2174,3,-1.27237,116.8054,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 06:31:00+07,2026-04-25 06:33:16.025337+07,0101000020E6100000B30C71AC8B335D40969526A5A05BF4BF
2180,3,-1.27238,116.80541,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 06:41:00+07,2026-04-25 06:43:11.503509+07,0101000020E6100000C47762D68B335D40085A8121AB5BF4BF
2181,3,-1.27238,116.80542,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 06:50:00+07,2026-04-25 06:53:14.157769+07,0101000020E6100000D6E253008C335D40085A8121AB5BF4BF
2187,3,-1.27238,116.80542,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 07:00:00+07,2026-04-25 07:02:47.595838+07,0101000020E6100000D6E253008C335D40085A8121AB5BF4BF
2193,3,-1.27238,116.80541,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 07:11:00+07,2026-04-25 07:13:09.249231+07,0101000020E6100000C47762D68B335D40085A8121AB5BF4BF
2199,3,-1.27237,116.80542,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 07:22:00+07,2026-04-25 07:23:57.060062+07,0101000020E6100000D6E253008C335D40969526A5A05BF4BF
2202,3,-1.27239,116.80544,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 07:31:00+07,2026-04-25 07:33:26.632263+07,0101000020E6100000FAB836548C335D40791EDC9DB55BF4BF
2206,3,-1.27238,116.80541,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 07:42:00+07,2026-04-25 07:43:41.006169+07,0101000020E6100000C47762D68B335D40085A8121AB5BF4BF
2208,3,-1.2724,116.80541,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 07:51:00+07,2026-04-25 07:53:38.312937+07,0101000020E6100000C47762D68B335D40EBE2361AC05BF4BF
2213,3,-1.27238,116.80541,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 08:03:00+07,2026-04-25 08:04:58.105284+07,0101000020E6100000C47762D68B335D40085A8121AB5BF4BF
2215,3,-1.27239,116.80541,0.0,83.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 08:11:00+07,2026-04-25 08:14:41.880257+07,0101000020E6100000C47762D68B335D40791EDC9DB55BF4BF
2220,3,-1.27261,116.80079,7.5,228.1°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 08:22:00+07,2026-04-25 08:23:31.156728+07,0101000020E6100000B03DB32440335D403F00A94D9C5CF4BF
2223,3,-1.30263,116.80355,12.5,151.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 08:31:00+07,2026-04-25 08:33:56.53089+07,0101000020E6100000DAACFA5C6D335D409D9D0C8E92D7F4BF
2226,3,-1.32649,116.82693,11.7,100.8°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 08:41:00+07,2026-04-25 08:44:11.12927+07,0101000020E61000003485CE6BEC345D40618907944D39F5BF
2230,3,-1.32916,116.86318,12.0,93.3°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 08:52:00+07,2026-04-25 08:54:06.172613+07,0101000020E6100000ECA353573E375D40F86BB2463D44F5BF
2234,3,-1.33072,116.89383,11.7,92.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 09:01:00+07,2026-04-25 09:03:39.281531+07,0101000020E6100000C18BBE8234395D404221020EA14AF5BF
2236,3,-1.34286,116.9193,12.3,126.8°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 09:10:00+07,2026-04-25 09:13:28.795894+07,0101000020E61000009FCDAACFD53A5D4078B471C45A7CF5BF
2242,3,-1.367,116.95073,12.8,127.3°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 09:21:00+07,2026-04-25 09:23:19.363839+07,0101000020E6100000DE54A4C2D83C5D40AC1C5A643BDFF5BF
2244,3,-1.38893,116.97141,13.1,142.2°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 09:30:00+07,2026-04-25 09:33:52.282351+07,0101000020E61000007940D9942B3E5D40B7EEE6A90E39F6BF
2247,3,-1.41525,116.99325,13.1,139.5°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 09:39:00+07,2026-04-25 09:43:26.745801+07,0101000020E610000021B07268913F5D40BE9F1A2FDDA4F6BF
2254,3,-1.45427,117.01684,12.6,219.5°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 09:52:00+07,2026-04-25 09:53:31.905756+07,0101000020E6100000F05014E813415D40DBDC989EB044F7BF
2258,3,-1.47385,116.9898,13.2,235°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 10:01:00+07,2026-04-25 10:03:37.477214+07,0101000020E61000002C6519E2583F5D40865AD3BCE394F7BF
2261,3,-1.4947,116.96001,13.3,224.3°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 10:11:00+07,2026-04-25 10:13:38.993799+07,0101000020E61000004F75C8CD703D5D40984C158C4AEAF7BF
2263,3,-1.52304,116.94998,13.4,195.2°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 10:19:00+07,2026-04-25 10:23:17.319873+07,0101000020E6100000A9F6E978CC3C5D4058FFE7305F5EF8BF
2270,3,-1.57021,116.93657,13.5,195.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 10:32:00+07,2026-04-25 10:33:50.861455+07,0101000020E61000008B1A4CC3F03B5D4073A25D85941FF9BF
2273,3,-1.60307,116.92699,13.4,198.1°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 10:41:00+07,2026-04-25 10:43:38.920583+07,0101000020E6100000056EDDCD533B5D40F52D73BA2CA6F9BF
2275,3,-1.63935,116.91658,13.5,198.1°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 10:51:00+07,2026-04-25 10:54:57.980746+07,0101000020E6100000BB0A293FA93A5D405F29CB10C73AFABF
2283,3,-1.71016,116.89585,13.6,197.3°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 11:10:00+07,2026-04-25 11:13:58.069603+07,0101000020E6100000C8073D9B55395D4077D66EBBD05CFBBF
2286,3,-1.72632,116.89098,13.7,199.9°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 11:15:00+07,2026-04-25 11:23:39.485446+07,0101000020E6100000F758FAD005395D403BE466B8019FFBBF
2291,3,-1.78165,116.87456,13.7,198.2°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 11:30:00+07,2026-04-25 11:33:48.815362+07,0101000020E6100000F29881CAF8375D40C4B12E6EA381FCBF
2295,3,-1.80612,116.86639,13.8,198.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 11:37:00+07,2026-04-25 11:43:58.642804+07,0101000020E610000036E50AEF72375D40A06CCA15DEE5FCBF
2404,3,-2.98598,116.49351,13.6,190°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 16:59:00+07,2026-04-25 17:03:29.132089+07,0101000020E6100000EF8FF7AA951F5D40A514747B49E307C0
2410,3,-3.02019,116.49009,13.6,183.4°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 17:08:00+07,2026-04-25 17:14:02.45034+07,0101000020E61000002F8672A25D1F5D4061A6ED5F592908C0
2419,3,-3.10941,116.48983,13.6,179.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 17:31:00+07,2026-04-25 17:34:41.634017+07,0101000020E610000061A6ED5F591F5D40C7D79E5912E008C0
2426,3,-3.14488,116.48948,13.5,177.5°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 17:41:00+07,2026-04-25 17:43:08.44216+07,0101000020E6100000F302ECA3531F5D407FC16ED8B62809C0
2428,3,-3.17555,116.4896,13.3,180.5°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 17:49:00+07,2026-04-25 17:53:37.478626+07,0101000020E6100000C8073D9B551F5D409D8026C2866709C0
2434,3,-3.21935,116.4885,13.4,180.2°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 18:01:00+07,2026-04-25 18:03:55.756787+07,0101000020E610000025068195431F5D405305A3923AC109C0
2439,3,-3.25442,116.48907,13.5,178.2°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 18:10:00+07,2026-04-25 18:13:38.405+07,0101000020E61000001ADD41EC4C1F5D4029965B5A0D090AC0
2445,3,-3.30069,116.49047,13.4,183.6°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 18:22:00+07,2026-04-25 18:25:04.562875+07,0101000020E6100000D36A48DC631F5D40B9DFA128D0670AC0
2448,3,-3.3281,116.48634,13.3,196.3°,Under way,N/A,ETA: -,2026-04-25 18:30:00+07,2026-04-25 18:33:47.244635+07,0101000020E610000025AFCE31201F5D40728A8EE4F29F0AC0
2455,3,-3.37533,116.47498,13.3,200.5°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 18:43:00+07,2026-04-25 18:44:37.651923+07,0101000020E610000043908312661E5D4054A9D903AD000BC0
2458,3,-3.41306,116.46933,13.4,183.2°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 18:53:00+07,2026-04-25 18:55:46.420433+07,0101000020E61000000742B280091E5D403D49BA66F24D0BC0
2462,3,-3.44687,116.46578,13.2,189.8°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 19:02:00+07,2026-04-25 19:04:09.702929+07,0101000020E610000060C8EA56CF1D5D4017821C9430930BC0
2464,3,-3.47299,116.46139,13.1,187°,Under way,N/A,ETA: -,2026-04-25 19:09:00+07,2026-04-25 19:14:08.712791+07,0101000020E6100000E42CEC69871D5D4029AE2AFBAEC80BC0
2473,3,-3.55864,116.45384,13.1,181.6°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 19:33:00+07,2026-04-25 19:35:17.422498+07,0101000020E61000007767EDB60B1D5D4047E6913F18780CC0
2474,3,-3.5839,116.45293,13.2,182.7°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 19:39:00+07,2026-04-25 19:45:32.053814+07,0101000020E610000025581CCEFC1C5D40401361C3D3AB0CC0
2478,3,-3.62254,116.44639,13.2,202.1°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 19:50:00+07,2026-04-25 19:54:04.19873+07,0101000020E6100000BBD05CA7911C5D405E9D6340F6FA0CC0
2483,3,-3.6574,116.43077,13.2,199.1°,Under way,"Surabaya, Indonesia","ETA: Apr 26, 23:00",2026-04-25 20:00:00+07,2026-04-25 20:05:00.73521+07,0101000020E6100000448655BC911B5D408A1F63EE5A420DC0
